ID_Ticket,Fecha_Hora,RUT_Cliente,Mesa,Producto_Categoria,Producto_Detail,Cantidad,Precio_Unitario_IVA,Metodo_Pago
TX-23188,16/09/2025 19:48,Consumidor Final,Mesa 1,BEBIDAS,Té Matcha Latte,3.0,$ 3.600,Débito
TX-23188,45916.8266,Consumidor Final,Mesa 1,cafes,te blanco,1.0,$ 2.300,Débito
TX-23188,45916.8273,Consumidor Final,Mesa 1,PASTELERIA,Muffin de Arándanos,3.0,2100,Débito
TX-23189,2025-09-16 19:58:19,Consumidor Final,Mesa 5,Repostería,Muffin de Arándanos,3.0,$ 2.100,Débito
TX-23189,2025-09-16 19:58:35,Consumidor Final,Mesa 5,Reposteria ,MUFFIN VAINILLA,3.0,2100,Débito
TX-23189,2025-09-16 19:58:35,Consumidor Final,Mesa 5,Reposteria ,MUFFIN VAINILLA,3.0,2100,Débito
TX-23189,45917.3825,Consumidor Final,Mesa 5,Sandwichería,sandwich mechada queso,1.0,$ 5.490,Débito
TX-23190,2025-09-17 09:20:30,Consumidor Final,Mesa 9,Cafés,cafe americano,1.0,$ 2.200,Débito
TX-23190,2025-09-17 09:42:59,Consumidor Final,Mesa 9,cafes,Espresso dbl,3.0,2490,Débito
TX-23190,2025-09-17 09:52:47,Consumidor Final,Mesa 9,cafes,te blanco,1.0,2300,Débito
TX-23191,45917.4153,Consumidor Final,Mesa 5,PASTELERIA,medialuna manjar,1.0,1600,Débito
TX-23191,2025-09-17 10:06:54,Consumidor Final,Mesa 5,cafes,te blanco,3.0,2300,Débito
TX-23191,45917.4328,Consumidor Final,Mesa 5,Cafés,Mochaccino,2.0,3400,Débito
TX-23192,2025-09-17 11:49:02,Consumidor Final,Mesa 5,Cafés,cafe americano,1.0,2200,Débito
TX-23192,17/09/2025 11:57,Consumidor Final,Mesa 5,CAFÉ,Capuccino,1.0,3100,Débito
TX-23192,2025-09-17 15:42:45,Consumidor Final,Mesa 5,sandwicheria,Sándwich Caprese,1.0,$ 4.990,Débito
TX-23192,2025-09-17 15:42:45,Consumidor Final,Mesa 5,sandwicheria,Sándwich Caprese,1.0,$ 4.990,Débito
TX-23193,17/09/2025 18:03,55667788-9,Para Llevar,CAFÉ,Mocaccino,1.0,3400,Efectivo
TX-23193,45917.7597,55667788-9,Para Llevar,CAFÉ,capuccino,3.0,3100,Efectivo
TX-23193,2025-09-17 18:38:10,55667788-9,Para Llevar,CAFÉ,TE VERDE,1.0,$ 2.100,Efectivo
TX-23194,2025-09-17 18:59:20,55667788-9,Mesa 5,CAFÉ,AMERICANO,1.0,2200,Crédito
TX-23194,2025-09-17 19:00:51,55667788-9,Mesa 5,SANDWICH,sandwich jamon queso,1.0,$ 3.800,Crédito
TX-23194,2025-09-17 19:01:35,55667788-9,Mesa 5,Bebestibles,matcha latte,2.0,$ 3.600,Crédito
TX-23195,45917.8033,Consumidor Final,Mesa 8,Sandwichería,Croissant J/Q,1.0,$ 4.500,Efectivo
TX-23195,2025-09-17 19:30:18,Consumidor Final,Mesa 8,CAFÉ,AMERICANO,1.0,2200,Efectivo
TX-23195,17/09/2025 19:52,Consumidor Final,Mesa 8,PASTELERIA,muffin arandano,2.0,2100,Efectivo
TX-23196,2025-09-17 19:52:19,Consumidor Final,Mesa 6,SANDWICH,Sándwich Mechada Queso,1.0,5490,Débito
TX-23196,18/09/2025 08:36,Consumidor Final,Mesa 6,CAFÉ,flat white,1.0,$ 3.000,Débito
TX-23196,2025-09-18 09:00:49,Consumidor Final,Mesa 6,BEBIDAS,jugo naranja,1.0,2990,Débito
TX-23197,2025-09-18 09:00:52,Consumidor Final,Mesa 8,Sándwiches,Sándwich J/Q,1.0,$ 3.800,Crédito
TX-23197,2025-09-18 09:08:04,Consumidor Final,Mesa 8,reposteria,medialuna manjar,1.0,1600,Crédito
TX-23197,45918.3899,Consumidor Final,Mesa 8,Reposteria ,Donas Rellenas,2.0,2200,Crédito
TX-23198,2025-09-18 09:26:20,Consumidor Final,Mesa 3,bebestibles,leche platano,1.0,2700,Débito
TX-23198,45918.3971,Consumidor Final,Mesa 3,PASTELERIA,MUFFIN VAINILLA,1.0,2100,Débito
TX-23198,2025-09-18 09:42:13,Consumidor Final,Mesa 3,sandwicheria,Croissant Mechada Queso,1.0,5690,Débito
TX-23199,18/09/2025 09:42,Consumidor Final,Para Llevar,PASTELERIA,Waffle con Manjar,3.0,3200,Crédito
TX-23199,18/09/2025 09:51,Consumidor Final,Para Llevar,Repostería,medialuna manjar,3.0,1600,Crédito
TX-23199,2025-09-18 09:59:10,Consumidor Final,Para Llevar,cafes,te verde,1.0,$ 2.100,Crédito
TX-23200,18/09/2025 10:07,Consumidor Final,Para Llevar,sandwicheria,Sándwich Jamón-Queso,1.0,3800,Efectivo
TX-23200,18/09/2025 10:15,Consumidor Final,Para Llevar,Repostería,medialuna manjar,3.0,1600,Efectivo
TX-23200,18/09/2025 10:25,Consumidor Final,Para Llevar,reposteria,Medialunas Manjar,2.0,1600,Efectivo
TX-23201,2025-09-18 11:40:40,Consumidor Final,Mesa 10,sandwicheria,Croissant Mechada Queso,1.0,5690,Débito
TX-23201,18/09/2025 12:24,Consumidor Final,Mesa 10,SANDWICH,Mechada Queso,1.0,5490,Débito
TX-23201,45918.5568,Consumidor Final,Mesa 10,Bebestible,JUGO NARANJA,3.0,2990,Débito
TX-23202,18/09/2025 13:25,Consumidor Final,Mesa 6,CAFÉ,Té Blanco,3.0,$ 2.300,Débito
TX-23202,18/09/2025 13:25,Consumidor Final,Mesa 6,CAFÉ,Té Blanco,3.0,$ 2.300,Débito
TX-23202,45918.6093,Consumidor Final,Mesa 6,Cafés,flat white,2.0,3000,Débito
TX-23202,45918.6093,Consumidor Final,Mesa 6,Cafés,flat white,2.0,3000,Débito
TX-23202,2025-09-18 15:48:03,Consumidor Final,Mesa 6,reposteria,Waffle con Manjar,1.0,3200,Débito
TX-23203,2025-09-18 15:54:51,Consumidor Final,Mesa 7,Cafe,te verde,2.0,2100,Crédito
TX-23203,2025-09-18 16:52:00,Consumidor Final,Mesa 7,Sándwiches,sandwich mechada queso,1.0,5490,Crédito
TX-23203,2025-09-18 18:09:03,Consumidor Final,Mesa 7,CAFÉ,FLAT WHITE,3.0,3000,Crédito
TX-23204,2025-09-18 18:10:55,Consumidor Final,Mesa 3,reposteria,Muffin de Vainilla Natural,1.0,2100,Transferencia
TX-23204,2025-09-18 18:31:16,Consumidor Final,Mesa 3,Sandwichería,croissant caprese,1.0,4790,Transferencia
TX-23204,2025-09-18 18:32:32,Consumidor Final,Mesa 3,Cafe,capuccino,1.0,3100,Transferencia
TX-23205,2025-09-18 18:39:26,98765432-1,Mesa 6,Sándwiches,Croissant Jamón Queso,3.0,4500,Débito
TX-23205,45918.7786,98765432-1,Mesa 6,Cafe,AMERICANO,,2200,Débito
TX-23205,45918.7786,98765432-1,Mesa 6,Cafe,AMERICANO,,2200,Débito
TX-23205,2025-09-18 18:49:13,98765432-1,Mesa 6,Repostería,muffin arandano,1.0,2100,Débito
TX-23206,2025-09-18 18:49:34,Consumidor Final,Mesa 6,Cafés,te negro,3.0,$ 2.100,Transferencia
TX-23206,18/09/2025 19:03,Consumidor Final,Mesa 6,Cafe,Capu ,1.0,$ 3.100,Transferencia
TX-23206,2025-09-18 19:08:25,Consumidor Final,Mesa 6,CAFÉ,Té Verde,1.0,2100,Transferencia
TX-23207,18/09/2025 19:11,Consumidor Final,Para Llevar,bebestibles,LECHE PLATANO,2.0,2700,Transferencia
TX-23207,2025-09-18 19:23:17,Consumidor Final,Para Llevar,Reposteria ,muffin arandano,3.0,$ 2.100,Transferencia
TX-23207,2025-09-18 19:35:38,Consumidor Final,Para Llevar,Cafés,cafe americano,2.0,2200,Transferencia
TX-23208,2025-09-18 19:36:11,Consumidor Final,Para Llevar,Cafe,Mocaccino,1.0,3400,Débito
TX-23208,18/09/2025 19:41,Consumidor Final,Para Llevar,Repostería,MUFFIN VAINILLA,2.0,2100,Débito
TX-23208,2025-09-19 09:00:09,Consumidor Final,Para Llevar,CAFÉ,Espresso Doble,3.0,2490,Débito
TX-23209,2025-09-19 09:03:50,Consumidor Final,Mesa 7,Cafés,cafe americano,1.0,2200,Débito
TX-23209,2025-09-19 09:09:24,Consumidor Final,Mesa 7,cafes,flat white,1.0,$ 3.000,Débito
TX-23209,2025-09-19 09:20:20,Consumidor Final,Mesa 7,Cafés,te verde,3.0,$ 2.100,Débito
TX-23210,45919.3898,Consumidor Final,Mesa 8,SANDWICH,Sándwich Mechada Queso,1.0,5490,Débito
TX-23210,19/09/2025 09:24,Consumidor Final,Mesa 8,CAFÉ,Té Blanco,1.0,2300,Débito
TX-23210,2025-09-19 09:33:55,Consumidor Final,Mesa 8,cafes,Té Verde,2.0,$ 2.100,Débito
TX-23211,2025-09-19 09:34:47,Consumidor Final,Mesa 8,CAFÉ,Té Negro,1.0,2100,Crédito
TX-23211,2025-09-19 09:42:13,Consumidor Final,Mesa 8,Cafés,Mocaccino,1.0,$ 3.400,Crédito
TX-23211,2025-09-19 09:54:03,Consumidor Final,Mesa 8,Bebestible,Jugo de Arándano,1.0,3100,Crédito
TX-23212,2025-09-19 09:57:02,Consumidor Final,Mesa 7,reposteria,Medialuna Dulce,3.0,1400,Débito
TX-23212,19/09/2025 09:59,Consumidor Final,Mesa 7,Reposteria ,Muffin de Arándanos,1.0,2100,Débito
TX-23212,2025-09-19 10:12:36,Consumidor Final,Mesa 7,PASTELERIA,Donas Rellenas,1.0,2200,Débito
TX-23213,19/09/2025 10:16,Consumidor Final,Para Llevar,Bebestible,matcha latte,1.0,3600,Débito
TX-23213,19/09/2025 10:25,Consumidor Final,Para Llevar,Bebestibles,jugo de piña,1.0,$ 2.990,Débito
TX-23213,2025-09-19 10:27:38,Consumidor Final,Para Llevar,Reposteria ,Muffin de Vainilla Natural,3.0,2100,Débito
TX-23214,2025-09-19 12:01:38,Consumidor Final,Mesa 2,Sandwichería,Sandwich Caprese Ciabatta,1.0,4990,Débito
TX-23214,19/09/2025 12:28,Consumidor Final,Mesa 2,SANDWICH,Sándwich J/Q,1.0,3800,Débito
TX-23214,2025-09-19 15:09:05,Consumidor Final,Mesa 2,sandwicheria,Sándwich Caprese,2.0,4990,Débito
TX-23215,2025-09-19 15:16:38,Consumidor Final,Mesa 7,Reposteria ,donas,1.0,2200,Crédito
TX-23215,19/09/2025 17:56,Consumidor Final,Mesa 7,BEBIDAS,jugo naranja,1.0,2990,Crédito
TX-23215,2025-09-19 18:17:36,Consumidor Final,Mesa 7,Repostería,muffin vainilla,3.0,2100,Crédito
TX-23216,2025-09-19 19:01:41,Consumidor Final,Mesa 2,sandwicheria,Sándwich J/Q,1.0,3800,Débito
TX-23216,2025-09-19 19:11:07,Consumidor Final,Mesa 2,BEBIDAS,Jugo de Arándano,3.0,3100,Débito
TX-23216,2025-09-19 19:13:19,Consumidor Final,Mesa 2,sandwicheria,CROISSANT MECHADA,1.0,$ 5.690,Débito
TX-23217,2025-09-19 19:37:41,Consumidor Final,Mesa 9,CAFÉ,AMERICANO,1.0,2200,Crédito
TX-23217,2025-09-19 19:42:13,Consumidor Final,Mesa 9,Repostería,Medialuna Manjar,3.0,$ 1.600,Crédito
TX-23217,19/09/2025 19:51,Consumidor Final,Mesa 9,sandwicheria,croissant jq,3.0,4500,Crédito
TX-23218,2025-09-19 19:52:43,Consumidor Final,Para Llevar,Reposteria ,Muffin de Arándanos,3.0,$ 2.100,Débito
TX-23218,2025-09-20 08:45:38,Consumidor Final,Para Llevar,Cafe,FLAT WHITE,1.0,3000,Débito
TX-23218,2025-09-20 09:01:53,Consumidor Final,Para Llevar,Reposteria ,Medialuna Dulce,2.0,$ 1.400,Débito
TX-23219,2025-09-20 09:03:30,Consumidor Final,Mesa 7,SANDWICH,Croissant Caprese,1.0,4790,Transferencia
TX-23219,20/09/2025 09:13,Consumidor Final,Mesa 7,Reposteria ,Muffin de Vainilla Natural,1.0,2100,Transferencia
TX-23219,45920.3896,Consumidor Final,Mesa 7,Sandwichería,Sándwich Mechada Queso,1.0,5490,Transferencia
TX-23220,2025-09-20 09:28:19,Consumidor Final,Mesa 8,BEBIDAS,LECHE PLATANO,1.0,$ 2.700,Débito
TX-23220,45920.3987,Consumidor Final,Mesa 8,Cafés,Espresso Doble,2.0,$ 2.490,Débito
TX-23220,2025-09-20 09:34:12,Consumidor Final,Mesa 8,Cafés,te negro,2.0,2100,Débito
TX-23221,2025-09-20 09:36:39,Consumidor Final,Mesa 2,Bebestibles,JUGO NARANJA,1.0,2990,Débito
TX-23221,2025-09-20 09:38:23,Consumidor Final,Mesa 2,cafes,Té Negro,2.0,2100,Débito
TX-23221,2025-09-20 09:46:02,Consumidor Final,Mesa 2,PASTELERIA,donas,1.0,$ 2.200,Débito
TX-23222,2025-09-20 09:49:55,Consumidor Final,Mesa 3,reposteria,Waffle con Manjar,2.0,3200,Transferencia
TX-23222,20/09/2025 09:53,Consumidor Final,Mesa 3,Repostería,waffle manjar,1.0,3200,Transferencia
TX-23222,2025-09-20 09:59:43,Consumidor Final,Mesa 3,Cafe,Café Latte,3.0,3200,Transferencia
TX-23223,2025-09-20 11:42:43,Consumidor Final,Para Llevar,Reposteria ,muffin vainilla,1.0,$ 2.100,Débito
TX-23223,2025-09-20 12:16:52,Consumidor Final,Para Llevar,Cafe,Té Negro,1.0,$ 2.100,Débito
TX-23223,45920.5218,Consumidor Final,Para Llevar,Bebestible,jugo pina,1.0,$ 2.990,Débito
TX-23224,2025-09-20 13:58:26,Consumidor Final,Mesa 6,Cafés,Capuccino,1.0,3100,Débito
TX-23224,2025-09-20 13:58:26,Consumidor Final,Mesa 6,Cafés,Capuccino,1.0,3100,Débito
TX-23224,20/09/2025 14:38,Consumidor Final,Mesa 6,SANDWICH,Sándwich Caprese,1.0,4990,Débito
TX-23224,2025-09-20 15:24:21,Consumidor Final,Mesa 6,Reposteria ,MUFFIN VAINILLA,1.0,2100,Débito
TX-23225,20/09/2025 15:50,98765432-1,Mesa 1,Repostería,medialuna manjar,2.0,1600,Débito
TX-23225,2025-09-20 16:43:14,98765432-1,Mesa 1,Bebestible,Jugo de Arándano,3.0,$ 3.100,Débito
TX-23225,20/09/2025 16:47,98765432-1,Mesa 1,Cafe,Flat White,3.0,3000,Débito
TX-23226,45920.7218,Consumidor Final,Mesa 3,Reposteria ,Waffle con Manjar,2.0,3200,Efectivo
TX-23226,2025-09-20 17:36:57,Consumidor Final,Mesa 3,CAFÉ,Flatwhite,2.0,$ 3.000,Efectivo
TX-23226,45920.7502,Consumidor Final,Mesa 3,BEBIDAS,jugo naranja,1.0,$ 2.990,Efectivo
TX-23227,20/09/2025 18:22,Consumidor Final,Mesa 6,BEBIDAS,Jugo de Piña,1.0,2990,Crédito
TX-23227,2025-09-20 18:24:27,Consumidor Final,Mesa 6,Bebestibles,Té Matcha Latte,2.0,$ 3.600,Crédito
TX-23227,45920.7716,Consumidor Final,Mesa 6,Cafés,ESPRESSO DOBLE,1.0,2490,Crédito
TX-23228,20/09/2025 18:42,Consumidor Final,Para Llevar,cafes,cafe latte ,3.0,3200,Crédito
TX-23228,45920.7798,Consumidor Final,Para Llevar,BEBIDAS,LECHE PLATANO,3.0,2700,Crédito
TX-23228,20/09/2025 18:45,Consumidor Final,Para Llevar,Cafés,Té Blanco,1.0,2300,Crédito
TX-23229,2025-09-20 19:02:20,11223344-5,Mesa 8,CAFÉ,Té Verde,3.0,2100,Crédito
TX-23229,2025-09-20 19:17:43,11223344-5,Mesa 8,BEBIDAS,LECHE PLATANO,1.0,2700,Crédito
TX-23229,2025-09-20 19:17:43,11223344-5,Mesa 8,BEBIDAS,LECHE PLATANO,1.0,2700,Crédito
TX-23229,20/09/2025 19:22,11223344-5,Mesa 8,Reposteria ,MUFFIN VAINILLA,2.0,2100,Crédito
TX-23230,45920.8082,Consumidor Final,Mesa 7,BEBIDAS,JUGO ARANDANO,1.0,3100,Débito
TX-23230,2025-09-20 19:39:27,Consumidor Final,Mesa 7,reposteria,Muffin de Arándanos,1.0,2100,Débito
TX-23230,20/09/2025 19:47,Consumidor Final,Mesa 7,SANDWICH,Croissant Mechada Queso,1.0,5690,Débito
TX-23231,2025-09-20 19:59:23,Consumidor Final,Mesa 7,PASTELERIA,Muffin de Arándanos,3.0,2100,Débito
TX-23231,2025-09-20 19:59:43,Consumidor Final,Mesa 7,Sandwichería,Croissant J/Q,1.0,4500,Débito
TX-23231,21/09/2025 09:00,Consumidor Final,Mesa 7,Cafe,Cafe Late,,3200,Débito
TX-23232,21/09/2025 09:00,Consumidor Final,Mesa 8,Bebestibles,Jugo de Piña,1.0,2990,Efectivo
TX-23232,2025-09-21 09:04:37,Consumidor Final,Mesa 8,Reposteria ,muffin arandano,1.0,2100,Efectivo
TX-23232,2025-09-21 09:08:28,Consumidor Final,Mesa 8,sandwicheria,Croissant Caprese,1.0,4790,Efectivo
TX-23233,21/09/2025 09:20,Consumidor Final,Para Llevar,BEBIDAS,Jugo Arándanos,2.0,3100,Débito
TX-23233,21/09/2025 09:24,Consumidor Final,Para Llevar,sandwicheria,Croissant Jamón Queso,2.0,4500,Débito
TX-23233,2025-09-21 09:28:46,Consumidor Final,Para Llevar,CAFÉ,Flatwhite,1.0,$ 3.000,Débito
TX-23234,2025-09-21 09:37:38,Consumidor Final,Mesa 8,cafes,cafe americano,3.0,2200,Débito
TX-23234,2025-09-21 09:38:50,Consumidor Final,Mesa 8,Cafe,Americano,2.0,2200,Débito
TX-23234,2025-09-21 09:38:50,Consumidor Final,Mesa 8,Cafe,Americano,2.0,2200,Débito
TX-23234,2025-09-21 09:41:47,Consumidor Final,Mesa 8,Sandwichería,CROISSANT CAPRESE,1.0,4790,Débito
TX-23235,2025-09-21 09:42:27,Consumidor Final,Mesa 2,cafes,Americano,3.0,$ 2.200,Débito
TX-23235,45921.4068,Consumidor Final,Mesa 2,Sándwiches,Mechada Queso,2.0,5490,Débito
TX-23235,2025-09-21 09:53:44,Consumidor Final,Mesa 2,Repostería,waffle manjar,2.0,3200,Débito
TX-23236,2025-09-21 10:10:33,Consumidor Final,Mesa 9,SANDWICH,Croissant J/Q,3.0,$ 4.500,Crédito
TX-23236,2025-09-21 10:19:57,Consumidor Final,Mesa 9,Sándwiches,croissant caprese,1.0,$ 4.790,Crédito
TX-23236,2025-09-21 10:19:57,Consumidor Final,Mesa 9,Sándwiches,croissant caprese,1.0,$ 4.790,Crédito
TX-23236,21/09/2025 10:20,Consumidor Final,Mesa 9,Sandwichería,sandwich caprese,3.0,4990,Crédito
TX-23237,45921.4629,Consumidor Final,Mesa 7,Cafe,Mochaccino,1.0,3400,Débito
TX-23237,2025-09-21 14:33:53,Consumidor Final,Mesa 7,Bebestible,Jugo Naranja Natural,1.0,2990,Débito
TX-23237,2025-09-21 15:03:22,Consumidor Final,Mesa 7,Sandwichería,Sándwich Jamón-Queso,2.0,3800,Débito
TX-23238,21/09/2025 15:49,Consumidor Final,Mesa 6,PASTELERIA,Medialuna Manjar,2.0,1600,Débito
TX-23238,2025-09-21 17:40:17,Consumidor Final,Mesa 6,CAFÉ,cafe americano,2.0,2200,Débito
TX-23238,2025-09-21 18:12:14,Consumidor Final,Mesa 6,sandwicheria,croissant caprese,1.0,$ 4.790,Débito
TX-23239,2025-09-21 18:15:37,Consumidor Final,Para Llevar,Repostería,muffin vainilla,1.0,2100,Crédito
TX-23239,2025-09-21 18:26:34,Consumidor Final,Para Llevar,reposteria,MUFFIN VAINILLA,1.0,2100,Crédito
TX-23239,45921.7877,Consumidor Final,Para Llevar,Reposteria ,Muffin de Vainilla Natural,2.0,$ 2.100,Crédito
TX-23240,2025-09-21 19:06:43,21445887-5,Mesa 8,Cafe,flat white,1.0,3000,Débito
TX-23240,21/09/2025 19:11,21445887-5,Mesa 8,Cafés,cafe latte ,3.0,3200,Débito
TX-23240,2025-09-21 19:27:58,21445887-5,Mesa 8,Cafe,ESPRESSO DOBLE,1.0,$ 2.490,Débito
TX-23241,2025-09-21 19:31:14,Consumidor Final,Mesa 6,Bebestible,MATCHA LATTE,1.0,3600,Transferencia
TX-23241,2025-09-21 19:36:16,Consumidor Final,Mesa 6,SANDWICH,sandwich jamon queso,1.0,3800,Transferencia
TX-23241,2025-09-21 19:44:24,Consumidor Final,Mesa 6,Reposteria ,Waffle con Manjar,2.0,3200,Transferencia
TX-23242,21/09/2025 19:47,Consumidor Final,Mesa 2,Repostería,Donas Rellenas,1.0,$ 2.200,Débito
TX-23242,21/09/2025 19:47,Consumidor Final,Mesa 2,Repostería,Donas Rellenas,1.0,$ 2.200,Débito
TX-23242,2025-09-22 08:52:02,Consumidor Final,Mesa 2,Repostería,Waffle con Manjar,1.0,$ 3.200,Débito
TX-23242,45922.3761,Consumidor Final,Mesa 2,Sandwichería,Croissant J/Q,1.0,4500,Débito
TX-23243,2025-09-22 09:04:43,12345678-9,Mesa 1,Reposteria ,Muffin Arandanos ,1.0,$ 2.100,Débito
TX-23243,2025-09-22 09:06:32,12345678-9,Mesa 1,Cafés,Capu ,1.0,3100,Débito
TX-23243,45922.3823,12345678-9,Mesa 1,reposteria,dona rellena,1.0,2200,Débito
TX-23244,45922.3895,Consumidor Final,Mesa 8,CAFÉ,TE BLANCO,3.0,$ 2.300,Efectivo
TX-23244,2025-09-22 09:23:45,Consumidor Final,Mesa 8,CAFÉ,Mocaccino,1.0,3400,Efectivo
TX-23244,2025-09-22 09:30:33,Consumidor Final,Mesa 8,Cafe,capuccino,3.0,3100,Efectivo
TX-23245,2025-09-22 09:31:35,Consumidor Final,Mesa 4,CAFÉ,Flatwhite,1.0,3000,Crédito
TX-23245,2025-09-22 09:32:49,Consumidor Final,Mesa 4,Cafés,TE NEGRO,1.0,2100,Crédito
TX-23245,2025-09-22 09:37:33,Consumidor Final,Mesa 4,Cafe,TE NEGRO,1.0,2100,Crédito
TX-23246,2025-09-22 09:43:37,Consumidor Final,Mesa 6,Repostería,Medialuna Dulce,1.0,1400,Débito
TX-23246,22/09/2025 09:46,Consumidor Final,Mesa 6,Sándwiches,Sándwich Mechada Queso,3.0,5490,Débito
TX-23246,2025-09-22 09:51:25,Consumidor Final,Mesa 6,Cafe,CAFÉ LATTE,3.0,$ 3.200,Débito
TX-23247,2025-09-22 10:05:34,Consumidor Final,Mesa 5,Cafe,Té Blanco,3.0,2300,Débito
TX-23247,22/09/2025 10:15,Consumidor Final,Mesa 5,Bebestible,Jugo de Arándano,1.0,3100,Débito
TX-23247,2025-09-22 10:22:53,Consumidor Final,Mesa 5,Sándwiches,Croissant J/Q,2.0,4500,Débito
TX-23248,2025-09-22 10:23:39,Consumidor Final,Mesa 2,Cafés,Americano,1.0,2200,Débito
TX-23248,2025-09-22 10:25:39,Consumidor Final,Mesa 2,Sándwiches,croissant caprese,2.0,4790,Débito
TX-23248,2025-09-22 11:31:17,Consumidor Final,Mesa 2,cafes,TE BLANCO,1.0,2300,Débito
TX-23249,22/09/2025 12:36,Consumidor Final,Mesa 6,Repostería,muffin vainilla,1.0,2100,Crédito
TX-23249,22/09/2025 13:14,Consumidor Final,Mesa 6,Sándwiches,CROISSANT CAPRESE,3.0,4790,Crédito
TX-23249,22/09/2025 13:42,Consumidor Final,Mesa 6,PASTELERIA,donas,1.0,2200,Crédito
TX-23250,22/09/2025 14:29,Consumidor Final,Mesa 3,Sándwiches,croissant jq,2.0,4500,Crédito
TX-23250,2025-09-22 14:35:31,Consumidor Final,Mesa 3,SANDWICH,Aliado,1.0,3800,Crédito
TX-23250,2025-09-22 15:29:08,Consumidor Final,Mesa 3,Sandwichería,sandwich jamon queso,2.0,$ 3.800,Crédito
TX-23251,2025-09-22 16:51:58,Consumidor Final,Mesa 5,Cafés,TE BLANCO,1.0,2300,Crédito
TX-23251,2025-09-22 18:10:42,Consumidor Final,Mesa 5,Bebestibles,MATCHA LATTE,3.0,3600,Crédito
TX-23251,45922.7574,Consumidor Final,Mesa 5,CAFÉ,cafe latte ,1.0,3200,Crédito
TX-23252,2025-09-22 18:21:21,Consumidor Final,Mesa 1,sandwicheria,sandwich caprese,1.0,4990,Débito
TX-23252,2025-09-22 18:23:50,Consumidor Final,Mesa 1,cafes,te verde,2.0,2100,Débito
TX-23252,2025-09-22 18:24:06,Consumidor Final,Mesa 1,Bebestible,LECHE PLATANO,1.0,2700,Débito
TX-23253,2025-09-22 18:40:47,55667788-9,Mesa 10,Bebestibles,Jugo de Piña,1.0,2990,Débito
TX-23253,22/09/2025 18:42,55667788-9,Mesa 10,SANDWICH,Sándwich Caprese,2.0,4990,Débito
TX-23253,45922.7802,55667788-9,Mesa 10,PASTELERIA,DONAS RELLENAS,2.0,2200,Débito
TX-23254,45922.7805,Consumidor Final,Mesa 5,sandwicheria,sandwich caprese,1.0,4990,Crédito
TX-23254,45922.7884,Consumidor Final,Mesa 5,cafes,CAFÉ LATTE,1.0,$ 3.200,Crédito
TX-23254,2025-09-22 18:56:12,Consumidor Final,Mesa 5,Bebestibles,Té Matcha Latte,1.0,3600,Crédito
TX-23255,2025-09-22 19:02:40,Consumidor Final,Mesa 5,cafes,espresso doble,3.0,2490,Débito
TX-23255,22/09/2025 19:10,Consumidor Final,Mesa 5,BEBIDAS,JUGO ARANDANO,3.0,$ 3.100,Débito
TX-23255,2025-09-22 19:15:01,Consumidor Final,Mesa 5,Reposteria ,Waffle con Manjar,1.0,3200,Débito
TX-23256,22/09/2025 19:18,Consumidor Final,Mesa 6,Sándwiches,croissant mechada,2.0,5690,Débito
TX-23256,22/09/2025 19:45,Consumidor Final,Mesa 6,PASTELERIA,WAFFLE MANJAR,1.0,3200,Débito
TX-23256,22/09/2025 19:46,Consumidor Final,Mesa 6,SANDWICH,sandwich caprese,2.0,4990,Débito
TX-23257,2025-09-22 19:50:45,Consumidor Final,Mesa 8,Bebestibles,JUGO PIÑA,3.0,2990,Crédito
TX-23257,2025-09-22 19:59:48,Consumidor Final,Mesa 8,cafes,te blanco,2.0,2300,Crédito
TX-23257,2025-09-23 08:32:46,Consumidor Final,Mesa 8,cafes,Americano,2.0,2200,Crédito
TX-23258,2025-09-23 08:55:06,Consumidor Final,Para Llevar,cafes,Flat White,1.0,$ 3.000,Débito
TX-23258,2025-09-23 08:55:07,Consumidor Final,Para Llevar,CAFÉ,te negro,1.0,2100,Débito
TX-23258,2025-09-23 09:23:20,Consumidor Final,Para Llevar,Sándwiches,croissant mechada,2.0,5690,Débito
TX-23259,23/09/2025 09:29,Consumidor Final,Mesa 9,CAFÉ,flat white,1.0,$ 3.000,Débito
TX-23259,23/09/2025 09:38,Consumidor Final,Mesa 9,SANDWICH,CROISSANT CAPRESE,3.0,$ 4.790,Débito
TX-23259,2025-09-23 09:45:53,Consumidor Final,Mesa 9,CAFÉ,Espresso Doble,2.0,2490,Débito
TX-23260,2025-09-23 10:08:25,Consumidor Final,Mesa 6,CAFÉ,Mocaccino,3.0,3400,Débito
TX-23260,2025-09-23 10:10:54,Consumidor Final,Mesa 6,Cafés,TE BLANCO,1.0,2300,Débito
TX-23260,45923.4262,Consumidor Final,Mesa 6,Reposteria ,medialuna manjar,1.0,1600,Débito
TX-23261,2025-09-23 10:14:41,Consumidor Final,Mesa 6,Bebestible,Jugo de Arándano,2.0,3100,Débito
TX-23261,2025-09-23 10:22:53,Consumidor Final,Mesa 6,Sandwichería,Mechada Queso,2.0,$ 5.490,Débito
TX-23261,23/09/2025 10:27,Consumidor Final,Mesa 6,Repostería,muffin arandano,2.0,2100,Débito
TX-23262,2025-09-23 11:16:32,Consumidor Final,Mesa 7,reposteria,muffin arandano,1.0,2100,Débito
TX-23262,2025-09-23 12:06:14,Consumidor Final,Mesa 7,Sándwiches,Croissant J/Q,1.0,4500,Débito
